設備ID,発電事業者名,代表者名,事業者の住所,事業者の電話番号,発電設備区分,発電出力（kW）,発電設備の所在地,,太陽電池の合計出力（kW）,新規認定日,運転開始報告年月,事業用太陽光地域活用要件の該当の有無,,廃棄費用の積立方法,廃棄費用の積立状況,調達期間終了年月
A848735H46,ＲＯＪＩビル株式会社,鈴木　秀典,東京都中野区松が丘２－２－１２,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848745H46,株式会社フツロ,代表取締役　山下　宏之,さいたま市南区白幡３－１０－６,048-836-3464,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848766H46,株式会社長崎コンシェルジュ,中込　重秋,長崎県長崎市宝町５－５ＨＡＣビル内,095-801-5380,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848768H46,株式会社長崎コンシェルジュ,中込　重秋,長崎県長崎市宝町５ー５ＨＡＣビル内,095-801-5380,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848772H46,Ｔ．Ｆプロダクション株式会社,代表取締役　藤巻　忠俊,新宿区西落合４－５－１１,03-5942-8584,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848777H46,Ｔ．Ｆプロダクション株式会社,代表取締役　藤巻　忠俊,新宿区西落合４－５－１１,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848780H46,Ｔ．Ｆプロダクション株式会社,代表取締役　藤巻　忠俊,新宿区西落合４－５－１１,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848781H46,南国交通株式会社,萩元　千博,鹿児島県鹿児島市中央町１８－１,099-255-2141,太陽光,48,鹿児島県鹿児島市小野町５０４６－３０,0,52,2014年1月9日,2015年1月,-,-,外部積立て,-,2034年12月
A848784H46,Ｔ．Ｆプロダクション株式会社,代表取締役　藤巻　忠俊,新宿区西落合４－５－１１,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848786H46,Ｔ．Ｆプロダクション株式会社,代表取締役　藤巻　忠俊,新宿区西落合４－５－１１,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848791H46,Ｔ．Ｆプロダクション株式会社,代表取締役　藤巻　忠俊,新宿区西落合４－５－１１,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848797H46,Ｔ．Ｆプロダクション株式会社,代表取締役　藤巻　忠俊,新宿区西落合４－５－１１,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848799H46,Ｔ．Ｆプロダクション株式会社,代表取締役　藤巻　忠俊,新宿区西落合４－５－１１,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848808H46,藤巻　忠俊,,,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848810H46,藤巻　忠俊,,,,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A848817H46,梶原　久志,,,,太陽光,48.6,鹿児島県阿久根市赤瀬川３９７３,1,48.6,2014年1月9日,2018年9月,-,-,外部積立て,-,2038年7月
A848860H46,有限会社　一丸水産,水口　良則,出水郡長島町鷹巣１９２８－３,0996-86-0189,太陽光,48,鹿児島県出水郡長島町諸浦９０７－２,0,48,2014年1月9日,2014年8月,-,-,外部積立て,-,2034年7月
A848899H46,坂本　広樹,,,,太陽光,47,鹿児島県伊佐市菱刈前目３００６－１４,0,64.6,2014年1月9日,2020年4月,-,-,外部積立て,-,2040年2月
A848912H46,切手　雅哉,,,,太陽光,49.5,鹿児島県鹿児島市喜入瀬々串町１３２２－２,1,51.6,2014年1月9日,2019年6月,-,-,外部積立て,-,2039年5月
A848943H46,野添　博志,,,,太陽光,47.2,鹿児島県鹿屋市串良町下小原３０３２－２,0,63.3,2014年1月9日,2014年7月,-,-,外部積立て,-,2034年6月
A849003H46,張　廼佳,,,,太陽光,49.5,鹿児島県鹿屋市下堀町２９５７－１１,0,60,2014年1月9日,2015年3月,-,-,外部積立て,-,2035年1月
A849005H46,山下　操,,,,太陽光,48.3,鹿児島県出水市野田町下名３２５２－６,0,53.2,2014年1月9日,2014年11月,-,-,外部積立て,-,2034年10月
A849024H46,ディ・アイ・ネットワーク株式会社,長谷川　義明,東京都墨田区押上１－１６－５　ＮＤビル３Ｆ,03-6456-1381,太陽光,47.8,鹿児島県肝属郡東串良町岩弘３－１８,2,77.2,2014年1月9日,2016年4月,-,-,外部積立て,-,2036年3月
A849025H46,ディ・アイ・ネットワーク株式会社,長谷川　義明,東京都墨田区押上１－１６－５　ＮＤビル３Ｆ,03-6456-1381,太陽光,49.5,鹿児島県肝属郡東串良町岩弘３－１８,2,77.2,2014年1月9日,2016年4月,-,-,外部積立て,-,2036年3月
A849030H46,株式会社クロス,広川　勝一,大阪府大阪市北区西天満四丁目１４番３号リゾートトラスト御堂筋ビル７階,0994-44-4450,太陽光,49.5,鹿児島県肝属郡東串良町岩弘３－５，３－１０，３－１１，３－１４，３－１５の各一部（番地未確定）,0,56.1,2014年1月9日,2016年4月,-,-,外部積立て,-,2036年3月
A849044H46,株式会社加来工業,加来　泰二,兵庫県加古川市野口町坂井７９－１０,047-712-5025,太陽光,40,鹿児島県鹿屋市祓川町４４１４－２,0,46.2,2014年1月9日,2014年4月,-,-,外部積立て,-,2034年3月
A849080H46,瀧山　孝一,,,,太陽光,49.5,鹿児島県曽於市財部町下財部１６９５,0,55,2014年1月9日,2014年6月,-,-,外部積立て,-,2034年5月
A849089H46,松ヶ野　哲也,,,,太陽光,36,鹿児島県薩摩川内市祁答院町上手１９１４－５,0,36,2014年1月9日,2014年6月,-,-,外部積立て,-,2034年5月
A849099H46,岩田産業株式會社,岩田　陽男,,,太陽光,47.2,鹿児島県霧島市国分敷根１６５,0,49.9,2014年1月9日,2014年7月,-,-,外部積立て,-,2034年6月
A849141H46,有限会社　下温湯観葉植物園,下温湯　正弘,指宿市西方１８７６番１３,0993-22-2228,太陽光,48.8,鹿児島県指宿市山川大山西宇都２６４１,0,49,2014年1月9日,2015年1月,-,-,外部積立て,-,2034年12月
A849144H46,有限会社　下温湯観葉植物園,下温湯　正弘,指宿市西方１８７６番１３,0993-22-2228,太陽光,48.8,鹿児島県指宿市山川大山西宇都２６４１,0,49,2014年1月9日,2015年1月,-,-,外部積立て,-,2034年12月
A849183H46,外薗　郁美,,,,太陽光,47.2,鹿児島県いちき串木野市大里富永　５９２９－２,0,51.4,2014年1月9日,2014年5月,-,-,外部積立て,-,2034年3月
A849217H46,鬼丸　憲夫,,,,太陽光,25.2,鹿児島県鹿児島市平川町５３８８－６,0,25.2,2014年1月9日,2014年5月,-,-,外部積立て,-,2034年4月
A849235H46,前原　秀壽,,,,太陽光,43.5,鹿児島県南九州市川辺町永田１３８３,0,50.1,2014年1月9日,2015年4月,-,-,外部積立て,-,2035年3月
A849246H46,松山　恵子,,,,太陽光,29.3,鹿児島県日置市伊集院町下谷口２２４３,0,30,2014年1月9日,2014年11月,-,-,外部積立て,-,2034年10月
A849260H46,宮崎　健,,,,太陽光,22.3,鹿児島県出水市高尾野町上水流６４６－２０,0,23,2014年1月9日,2014年8月,-,-,外部積立て,-,2034年7月
A849303H46,八島　史房,,,,太陽光,30,鹿児島県指宿市新西方字日松２８８５－１１,0,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849304H46,竹岡　伸泰,,,,太陽光,30,鹿児島県指宿市新西方字日松２８６６－１,2,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849334H46,宮田　光男,,,,太陽光,42,鹿児島県鹿児島市下福元町字笠松脇９００４－５,0,42,2014年1月9日,2014年6月,-,-,外部積立て,-,2034年5月
A849342H46,株式会社　フミンケアサービス,代表取締役　西丸　悦子,鹿屋市串良町下小原３１０３－２,0994-63-0060,太陽光,47.8,鹿児島県肝属郡肝付町富山５０３－１,0,49.5,2014年1月9日,2016年3月,-,-,外部積立て,-,2036年2月
A849351H46,株式会社　フミンケアサービス,代表取締役　西丸　悦子,鹿屋市串良町下小原３１０３－２,0994-63-0060,太陽光,47.8,鹿児島県肝属郡肝付町富山５０３－１,0,49.5,2014年1月9日,2016年3月,-,-,外部積立て,-,2036年2月
A849352H46,宮田　光男,,,,太陽光,36,鹿児島県姶良市平松字北俣５２０－１６,0,36,2014年1月9日,2014年11月,-,-,外部積立て,-,2034年9月
A849354H46,株式会社　フミンケアサービス,代表取締役　西丸　悦子,鹿屋市串良町下小原３１０３－２,0994-63-0060,太陽光,47.8,鹿児島県肝属郡肝付町富山５０３－１,0,49.5,2014年1月9日,2016年3月,-,-,外部積立て,-,2036年2月
A849359H46,古城　美穂,,,,太陽光,49.5,鹿児島県日置市伊集院町古城柿ヶ平５,0,49.5,2014年1月9日,2014年8月,-,-,外部積立て,-,2034年7月
A849367H46,橋本　義和,,,,太陽光,49.5,鹿児島県出水市浦田町１２８,0,55,2014年1月9日,2014年12月,-,-,外部積立て,-,2034年10月
A849369H46,橋本　義和,,,,太陽光,49.5,鹿児島県出水市浦田町１２８,0,55,2014年1月9日,2014年12月,-,-,外部積立て,-,2034年10月
A849373H46,平　浩一,,,,太陽光,44,鹿児島県日置市日吉町吉利４３５６－１,0,47,2014年1月9日,2014年9月,-,-,外部積立て,-,2034年8月
A849375H46,九電不動産株式会社,内藤　富夫,福岡市中央区薬院１丁目１３番８号,092-761-4100,太陽光,25.9,鹿児島県志布志市志布志町志布志３－２０－１８,0,26,2014年1月9日,2014年6月,-,-,外部積立て,-,2034年5月
A849381H46,株式会社　フミンケアサービス,代表取締役　西丸　悦子,鹿屋市串良町下小原３１０３－２,0994-63-0060,太陽光,47.8,鹿児島県肝属郡肝付町富山５０３－１,1,49.5,2014年1月9日,2016年3月,-,-,外部積立て,-,2036年2月
A849412H46,坂口　清志,,,,太陽光,49.5,鹿児島県曽於市財部町北俣７２５２－２,0,63,2014年1月9日,2015年2月,-,-,外部積立て,-,2035年1月
A849450H46,日高　善二郎,,,,太陽光,21,鹿児島県熊毛郡南種子町島間２５１０‐１０,0,21,2014年1月9日,2015年10月,-,-,外部積立て,-,2035年9月
A849671H46,株式会社山本ビル,山本　淳一,旭川市旭町２条７丁目１２番地７７,011-788-4966,太陽光,48.7,鹿児島県霧島市隼人町内字後村中２１７６－１８,0,54,2014年1月9日,2016年6月,-,-,外部積立て,-,2036年3月
A849672H46,株式会社ウィンドワード,木村　輝,北海道札幌市北区北十一条西４丁目２番２５号,011-788-4966,太陽光,48.7,鹿児島県霧島市隼人町内字後村中２１７６ー１４,0,54,2014年1月9日,2016年6月,-,-,外部積立て,-,2036年3月
A849673H46,株式会社タカフジ,尾上　精治,札幌市白石区米里一条３丁目６番８号,011-788-4966,太陽光,48.7,鹿児島県霧島市隼人町内字後村中（番地未確定）,0,54,2014年1月9日,2016年6月,-,-,外部積立て,-,2036年3月
A849674H46,株式会社ビーシー,加藤　和広,北海道札幌市豊平区月寒東二条一丁目３－１８,011-788-4966,太陽光,48.7,鹿児島県霧島市隼人町内字後村中（番地未確定）,0,54,2014年1月9日,2016年6月,-,-,外部積立て,-,2036年3月
A849675H46,株式会社第一寳亭留,布村　俊雄,札幌市南区定山渓温泉西３丁目１０５番地,011-788-4966,太陽光,48.7,鹿児島県霧島市隼人町内字後村中２１７６－２,0,54,2014年1月9日,2016年6月,-,-,外部積立て,-,2036年3月
A849704H46,株式会社カンパニオソーラー,増田　裕一郎,大阪府吹田市江坂町１－１７－１４－３Ｆ,06-6170-5265,太陽光,30,鹿児島県指宿市新西方字日松２８６６－１,1,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849705H46,株式会社カンパニオソーラー,増田　裕一郎,大阪府吹田市江坂町１－１７－１４－３Ｆ,06-6170-5265,太陽光,30,鹿児島県指宿市新西方字日松２８６６－１,1,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849706H46,株式会社バローズ,龍　潤生,大阪府吹田市江坂町１－１７－１４－３Ｆ,06-6170-5265,太陽光,29.7,鹿児島県指宿市新西方字鴫ヶ城２３１１－１３,0,41.7,2014年1月9日,2020年5月,-,-,外部積立て,-,2040年2月
A849707H46,株式会社カンパニオソーラー,増田　裕一郎,大阪府吹田市江坂町１－１７－１４－３Ｆ,06-6170-5265,太陽光,30,鹿児島県指宿市新西方字日松２８６６－１,1,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849708H46,株式会社カンパニオソーラー,増田　裕一郎,大阪府吹田市江坂町１－１７－１４－３Ｆ,06-6170-5265,太陽光,30,鹿児島県指宿市鹿児島県指宿市新西方字日松２８６６－１,2,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849709H46,株式会社カンパニオソーラー,増田　裕一郎,大阪府吹田市江坂町１－１７－１４－３Ｆ,06-6170-5265,太陽光,30,鹿児島県指宿市新西方字日松２８６６－１,2,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849710H46,株式会社バローズ,龍　潤生,大阪府吹田市江坂町１－１７－１４－３Ｆ,06-6170-5265,太陽光,29.7,鹿児島県指宿市新西方字鴫ヶ城２３１１－１４,0,41.7,2014年1月9日,2020年5月,-,-,外部積立て,-,2040年2月
A849711H46,山浦　隼人,,,,太陽光,30,鹿児島県指宿市新西方字日松２８６６－１,2,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849712H46,株式会社カンパニオソーラー,増田　裕一郎,大阪府吹田市江坂町１－１７－１４－３Ｆ,06-6170-5265,太陽光,30,鹿児島県指宿市新西方字日松２８６６－１,2,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849713H46,三木　啓司,,,,太陽光,30,鹿児島県指宿市新西方字鴫ヶ城２３１３－１,2,40.5,2014年1月9日,2017年10月,-,-,外部積立て,-,2037年9月
A849742H46,田中　晋司,,,,太陽光,46.4,鹿児島県指宿市山川岡児ケ水１８９５,0,47.2,2014年1月9日,2014年11月,-,-,外部積立て,-,2034年9月
A849753H46,株式会社　ガストフ,片平　裕康,鹿児島市中央町５－１５,099-252-1401,太陽光,44,鹿児島県鹿児島市五ケ別府町字樋野上３７０５－５,0,67.2,2014年1月9日,2016年4月,-,-,外部積立て,-,2036年3月
A849755H46,株式会社　ガストフ,片平　裕康,鹿児島市中央町５－１５,099-274-2726,太陽光,44,鹿児島県鹿児島市五ケ別府町字樋野上３７０５－５,0,67.2,2014年1月9日,2016年4月,-,-,外部積立て,-,2036年3月
A849769H46,株式会社　松設計,松下　民治,鹿屋市白崎町４－１４,0994-40-3993,太陽光,49,鹿児島県曽於郡大崎町野方字岡ノ下５７９４－１,0,49.9,2014年1月9日,2020年1月,-,-,外部積立て,-,2039年7月
A849775H46,前原　秀壽,,,,太陽光,49.5,鹿児島県南九州市川辺町永田１３８３,0,49.5,2014年1月9日,2016年2月,-,-,外部積立て,-,2036年1月
A849799H46,小宮路　豊,,,,太陽光,20.1,鹿児島県鹿児島市伊敷８－３２７８－１,0,20.4,2014年1月9日,2014年7月,-,-,外部積立て,-,2034年5月
A849837H46,越口　悦子,,,,太陽光,21,鹿児島県伊佐市大口大田６０８,0,22,2014年1月10日,2014年4月,-,-,外部積立て,-,2034年3月
A849905H46,山之氏　利行,,,,太陽光,49.5,鹿児島県出水市上鯖渕上踊段２５９６,1,51.9,2014年1月10日,2019年10月,-,-,外部積立て,-,2039年8月
A849912H46,森下　富貴子,,,,太陽光,49.5,鹿児島県出水市上鯖渕上踊段２５９０,3,51.9,2014年1月10日,2019年10月,-,-,外部積立て,-,2039年8月
A849914H46,北園　功一,,,,太陽光,49.5,鹿児島県出水市上鯖渕上踊段２５９０,4,51.9,2014年1月10日,2019年10月,-,-,外部積立て,-,2039年8月
A849917H46,若林　茂樹,,,,太陽光,49.5,鹿児島県奄美市笠利町大字手花部字仲金久１－２,0,49.5,2014年1月10日,2014年5月,-,-,外部積立て,-,2034年3月
A849918H46,永田　稔,,,,太陽光,49.5,鹿児島県奄美市笠利町大字手花部字中金久１４,0,49.5,2014年1月10日,2014年6月,-,-,外部積立て,-,2034年4月
A849920H46,神田　美佐子,,,,太陽光,29.5,鹿児島県出水市昭和町３７－９,0,29.5,2014年1月10日,2014年9月,-,-,外部積立て,-,2034年7月
A849934H46,松山　将之,,,,太陽光,20,鹿児島県霧島市溝辺町麓５５８－７,0,22,2014年1月10日,2014年6月,-,-,外部積立て,-,2034年4月
A849936H46,前園　隼伍,,,,太陽光,43.6,鹿児島県鹿屋市下高隈町４７１９－１,0,43.6,2014年1月10日,2016年7月,-,-,外部積立て,-,2036年6月
A849937H46,大原　隆二,,,,太陽光,47.2,鹿児島県薩摩川内市永利町６７５－５,0,47.2,2014年1月10日,2015年1月,-,-,外部積立て,-,2034年12月
